2200
-36022160625/262144 3136405971875/16777216 -4651437360625/33554432 3536870583125/16777216
-1890920755625/33554432 -4711467550625/33554432 -3072464305625/33554432 3907205094375/33554432
3600191395625/16777216 -7006112141875/33554432 850322020625/16777216 -936475959375/8388608
11570384375/65536 5237209553125/33554432 255992350625/33554432 -1431947749375/33554432
-1662882161875/8388608 4832188686875/33554432 750555086875/16777216 211026564375/33554432
3588521619375/16777216 -3519919858125/33554432 -767105288125/4194304 -4891873105625/33554432
-5226235059375/33554432 -5998645255625/33554432 4104598678125/33554432 -109050431875/8388608
3663635944375/33554432 -6407298638125/33554432 81521213125/33554432 -786405310625/16777216
-839006471875/33554432 5866122219375/33554432 309241576875/8388608 -1466940289375/16777216
2481723743125/33554432 -460701484375/8388608 201895821875/16777216 -3354161600625/16777216
211954799375/8388608 -3748367995625/33554432 3162499731875/33554432 -1378668589375/8388608
-548984995625/8388608 799010595625/4194304 -4813684693125/33554432 275447679375/16777216
-30955051875/2097152 -3322903835625/33554432 305538853125/8388608 1024120625/8192
-195541300625/16777216 2023866521875/16777216 -7128090055625/33554432 -156989958125/1048576
6414732616875/33554432 -2423087816875/33554432 -866845656875/16777216 -1138844293125/8388608
204069421875/4194304 -39199373125/2097152 -1645250523125/8388608 -6810811926875/33554432
2953574724375/16777216 5426647276875/33554432 6937585056875/33554432 -1108436649375/16777216
-1679471083125/8388608 -482059001875/4194304 -6869613086875/33554432 -616540973125/16777216
553586378125/8388608 -11010621875/16777216 -908118784375/4194304 2526390191875/33554432
-6536960835625/33554432 1799274104375/33554432 -255362078125/33554432 -439310196875/33554432
-2344799153125/16777216 -7012138450625/33554432 -2282677918125/33554432 1218441599375/33554432
-3924456614375/33554432 2102076109375/33554432 -4274388353125/33554432 5051177745625/33554432
-2047595584375/16777216 7163076078125/33554432 -3626504275625/33554432 -1679483444375/16777216
-99226936875/524288 -1926891855625/16777216 4032698800625/33554432 1052843941875/8388608
-142098708125/2097152 -1622791575625/16777216 7343236814375/33554432 1188312461875/16777216
-367231596875/4194304 1273423971875/8388608 1839958676875/33554432 452839440625/8388608
2377947625625/16777216 1696104128125/33554432 3457843571875/16777216 -5591274720625/33554432
-617578850625/16777216 -3644465969375/33554432 1435752511875/16777216 -195336508125/8388608
3320963903125/33554432 -3245813360625/33554432 -6308849806875/33554432 3326987558125/33554432
2238029729375/16777216 -5579213399375/33554432 908502739375/4194304 -6428096008125/33554432
-5661012204375/33554432 -643726043125/33554432 -5552733443125/33554432 919728060625/33554432
-5440819539375/33554432 262611325625/8388608 -6404080423125/33554432 394022564375/33554432
4998726101875/33554432 1286016771875/33554432 1038775299375/33554432 -2423644293125/33554432
2848541980625/16777216 617469001875/4194304 -3145791996875/16777216 318957354375/8388608
5971156695625/33554432 -2532713335625/33554432 389536613125/16777216 -1333966390625/33554432
1151690863125/33554432 -5009092405625/33554432 -6569457090625/33554432 -1440925756875/33554432
375904821875/4194304 1033305274375/8388608 -3647513684375/33554432 3354000299375/33554432
-1368630828125/33554432 -6802011569375/33554432 321390513125/8388608 -6814145449375/33554432
445036714375/16777216 -762636895625/8388608 342432440625/33554432 1310829746875/33554432
193388573125/8388608 -82080453125/2097152 734597675625/8388608 2994947374375/16777216
789216745625/4194304 101512764375/16777216 3713913520625/33554432 1819597580625/33554432
4225884719375/33554432 6509192820625/33554432 -1000443049375/33554432 -3754959429375/33554432
-14544193125/1048576 107778226875/1048576 -6319013573125/33554432 1478687038125/8388608
-385423300625/2097152 -2560944615625/33554432 2165944625625/33554432 5314683226875/33554432
-1499581056875/33554432 -5873423648125/33554432 -2034191080625/33554432 5695796101875/33554432
-2019047394375/16777216 -1040601450625/8388608 108547140625/16777216 -1313383438125/8388608
-1180061320625/33554432 -3240778069375/16777216 -1636058826875/8388608 815966669375/16777216
1567443714375/16777216 1781630805625/16777216 -1201347558125/33554432 -276759016875/8388608
-1486014275625/16777216 -3654431336875/16777216 -5360688623125/33554432 -1115760449375/8388608
2254470796875/33554432 -6844988308125/33554432 -4365297908125/33554432 1520548734375/16777216
-37418349375/16777216 4943140585625/33554432 -7277120503125/33554432 696695016875/8388608
-2339531830625/16777216 -2842226866875/16777216 -1749752585625/8388608 3381852588125/16777216
471285065625/8388608 623493248125/33554432 3045924014375/33554432 -3029519975625/33554432
5571079146875/33554432 1523578698125/16777216 326222813125/2097152 -220189468125/33554432
-2359721134375/33554432 -3339269154375/33554432 5453531084375/33554432 4032210304375/33554432
-198671089375/1048576 -2677910846875/33554432 2612722495625/16777216 2952471163125/33554432
138150849375/33554432 -430440195625/16777216 2616149559375/33554432 1579146971875/8388608
4479924563125/33554432 -2378226131875/16777216 -5196203560625/33554432 618823170625/33554432
-3101034688125/16777216 -811879055625/4194304 -29749603125/16777216 -3557424028125/33554432
923465076875/8388608 5400312836875/33554432 683464780625/8388608 1701101098125/8388608
-399593706875/8388608 2504233249375/33554432 -3421765799375/33554432 3373848754375/33554432
-818832210625/33554432 706665939375/16777216 3402092409375/33554432 -4713601014375/33554432
-826551721875/33554432 -2466078401875/16777216 -3124106858125/16777216 -2750197264375/33554432
118694351875/2097152 3678903298125/16777216 6476994473125/33554432 -6092082693125/33554432
5826628946875/33554432 913459765625/16777216 3163116075625/16777216 -231016080625/8388608
4542352931875/33554432 3013887408125/33554432 1331019064375/8388608 1231433905625/8388608
-593279204375/4194304 -1337000603125/33554432 -50621168125/8388608 -6941037503125/33554432
-1455536561875/33554432 954500504375/16777216 7141442185625/33554432 4439175530625/33554432
1989338470625/33554432 -400723434375/8388608 5410357514375/33554432 -20231908125/16777216
2429161178125/16777216 84517668125/1048576 -4386393281875/33554432 -7157736073125/33554432
-110873186875/33554432 509271021875/4194304 1044807135625/33554432 -2223044016875/33554432
1783325795625/8388608 -1536561833125/8388608 -6040098961875/33554432 894983258125/4194304
1629609774375/8388608 1787581145625/33554432 700318004375/33554432 4292061118125/33554432
-2427141330625/16777216 3932216041875/33554432 -1259658125/8388608 -7057661111875/33554432
-2997451208125/33554432 -675816631875/33554432 1049656623125/33554432 490709085625/4194304
-221550319375/1048576 674642175625/16777216 842736833125/33554432 -1351516684375/8388608
-6349702445625/33554432 4955147250625/33554432 -5344294429375/33554432 -1656037343125/16777216
-918208905625/16777216 -138306966875/4194304 -917576336875/8388608 -261017576875/8388608
-1508069371875/33554432 -952535670625/8388608 -454094815625/2097152 -5521692006875/33554432
-974275218125/16777216 -3202818746875/33554432 -2794017180625/16777216 6013165063125/33554432
-341133065625/8388608 6705841773125/33554432 -126713324375/4194304 -1281840085625/33554432
-527479816875/4194304 1817280911875/16777216 6130907234375/33554432 762810695625/4194304
3052903019375/33554432 2914100000625/33554432 -756038573125/8388608 -3209112080625/16777216
-3182076239375/16777216 3674160895625/33554432 -2514591371875/33554432 -6263761934375/33554432
-2045746731875/33554432 1464970313125/33554432 4721831063125/33554432 898502735625/33554432
2728039703125/33554432 18968159375/524288 1486426101875/8388608 6913799454375/33554432
-3476543805625/16777216 -1919365325625/33554432 402997863125/2097152 2897839883125/33554432
4402154741875/33554432 1853522515625/16777216 -301145191875/4194304 -7330018471875/33554432
-2332552619375/16777216 1262724285625/16777216 -242695055625/2097152 5721279513125/33554432
730959343125/33554432 5096585759375/33554432 -1305616159375/8388608 -4960671533125/33554432
-1231189719375/8388608 161682654375/1048576 -3813065348125/33554432 -6024024923125/33554432
-5556035519375/33554432 -2507391555625/16777216 -5599750289375/33554432 -2080831616875/16777216
-6551519940625/33554432 5744257151875/33554432 150959826875/33554432 593481714375/4194304
-4294178164375/33554432 586850116875/8388608 426792911875/16777216 -2437748891875/16777216
-6921360221875/33554432 -35925759375/2097152 6130779579375/33554432 2499868573125/16777216
895126684375/8388608 -2578127894375/33554432 69522715625/4194304 7289792956875/33554432
-1821524340625/33554432 906017523125/8388608 -1490936033125/8388608 165680246875/8388608
513903011875/8388608 1497697059375/16777216 1196431658125/16777216 -2640938045625/33554432
-2978869980625/33554432 -452713531875/8388608 -284137968125/33554432 -868413321875/33554432
2142688989375/16777216 1635516279375/33554432 -11821555625/524288 3193902449375/33554432
64179355625/16777216 2325687161875/16777216 768850658125/33554432 794026000625/33554432
81051348125/1048576 2776187830625/33554432 -1468529390625/33554432 -8872098125/33554432
1547411765625/8388608 -6650729724375/33554432 -5664644321875/33554432 872086249375/16777216
6157308141875/33554432 -290119424375/16777216 1626158359375/33554432 7017470625/262144
-180814651875/2097152 4867572538125/33554432 -4737404601875/33554432 4428465298125/33554432
1652843493125/16777216 -2005932438125/16777216 6034612368125/33554432 3662992788125/16777216
1328878601875/16777216 -1105683225625/8388608 3552751668125/16777216 -113715036875/33554432
2885204361875/33554432 269200765625/2097152 19851665625/8388608 -608671985625/4194304
2071883639375/33554432 288817271875/8388608 2859577771875/16777216 -1016432759375/16777216
517514903125/16777216 -2839475739375/16777216 -339445170625/4194304 -2722927686875/33554432
1818693215625/8388608 944473014375/16777216 -2714166104375/33554432 -2445308421875/33554432
2373805094375/33554432 4807886875/16777216 -5286857296875/33554432 -6715805669375/33554432
-6100630930625/33554432 3703240770625/33554432 -2302999510625/33554432 6761008450625/33554432
7217023378125/33554432 2996394506875/16777216 2156499626875/33554432 3650415346875/16777216
-932966835625/16777216 954904011875/8388608 -1019422449375/16777216 2369611055625/16777216
-148459953125/16777216 -2856384664375/16777216 -1717858388125/33554432 3061177920625/33554432
3352695850625/33554432 426756089375/33554432 1422127100625/16777216 632766866875/4194304
2676264201875/16777216 -35812115625/8388608 -6628876285625/33554432 6889574938125/33554432
2303428950625/33554432 1499926993125/33554432 -89215396875/1048576 2840268138125/33554432
7222525894375/33554432 2329973848125/16777216 3608697393125/16777216 5171530808125/33554432
-1015251015625/8388608 -3713605933125/33554432 -907613609375/33554432 3708355798125/33554432
-5179930201875/33554432 1203235295625/16777216 -3838996101875/33554432 -4104398876875/33554432
-1756851146875/8388608 1133370486875/16777216 5537211838125/33554432 -269026663125/2097152
1754360856875/16777216 -3503607023125/16777216 182817298125/33554432 -5700898355625/33554432
78617460625/33554432 -3312007001875/16777216 -2757804933125/33554432 -424717830625/16777216
2559166396875/16777216 -245501251875/4194304 -1485671474375/33554432 7349498908125/33554432
54934185625/8388608 1009267235625/16777216 311673883125/4194304 1380960508125/8388608
4439328705625/33554432 3503172839375/16777216 6744997235625/33554432 -102053593125/1048576
-853598453125/4194304 -2830669029375/33554432 6071826674375/33554432 -5289051343125/33554432
376884289375/4194304 6801888149375/33554432 16922833125/16777216 3245903285625/16777216
4802325048125/33554432 94978063125/524288 538640554375/4194304 20281435625/16777216
1449973614375/33554432 -1871066649375/16777216 668968801875/4194304 -3380473669375/16777216
1758553025625/16777216 1718581775625/8388608 -394202895625/33554432 966863555625/16777216
-1350398919375/33554432 -833162474375/8388608 -3677325746875/16777216 -6387960913125/33554432
-630578045625/4194304 -3895642375625/33554432 -110194101875/33554432 2070981611875/16777216
2527180706875/16777216 48020451875/16777216 1873238544375/16777216 1126201539375/33554432
-6490300678125/33554432 -6590016860625/33554432 -2078504938125/16777216 3369542611875/16777216
1587115660625/8388608 -5919565829375/33554432 2566966084375/16777216 -494746896875/16777216
453015894375/16777216 -108856543125/4194304 -1823323541875/33554432 -6579612111875/33554432
-1274251281875/8388608 179004464375/8388608 5266069868125/33554432 -3523707680625/33554432
445906168125/2097152 217792719375/4194304 6619102111875/33554432 1784148389375/33554432
-491158655625/4194304 4625068614375/33554432 1469849651875/8388608 336218526875/16777216
2366527755625/16777216 4368689318125/33554432 -7075405404375/33554432 -3284431913125/16777216
3118049075625/16777216 6599793550625/33554432 -2902167681875/16777216 4048537466875/33554432
-44773458125/4194304 221768023125/33554432 -5927487479375/33554432 2939646538125/33554432
-3740327229375/33554432 4438285506875/33554432 -506756875625/33554432 -1304916146875/33554432
1362342513125/33554432 352505195625/16777216 -1334832228125/33554432 1211021068125/16777216
-4467769439375/33554432 4065495438125/33554432 -6947642590625/33554432 761536758125/16777216
2232831679375/33554432 -6424992179375/33554432 2540407381875/16777216 384324730625/33554432
-1375828279375/33554432 5782182938125/33554432 -1656555415625/16777216 5791140086875/33554432
-5072844569375/33554432 491517888125/16777216 -2238573596875/33554432 683522159375/16777216
