2000
1254752384375/16777216 183893121875/8388608 -1242933203125/16777216 604931153125/16777216
-1749817084375/16777216 1225101865625/16777216 1485244890625/16777216 1141071190625/16777216
716662278125/4194304 1146228159375/8388608 1533376765625/16777216 -7799815625/524288
114976259375/4194304 722683884375/8388608 818858440625/8388608 -185854546875/4194304
1671604796875/8388608 274303703125/2097152 -997103253125/16777216 -1165921521875/8388608
-112128390625/4194304 -1393617878125/16777216 1478761021875/8388608 2393354621875/16777216
16085215625/262144 817068940625/4194304 279762740625/16777216 -2246675153125/16777216
-480798559375/8388608 93727009375/8388608 1191343871875/8388608 -410997071875/16777216
92922846875/16777216 782261003125/4194304 -268691765625/16777216 579339434375/4194304
390961934375/4194304 -1257347746875/16777216 1641534528125/8388608 3179903959375/16777216
224392303125/16777216 -2245197803125/16777216 862770659375/16777216 -170520990625/8388608
934145153125/16777216 -2977290715625/16777216 -2633897384375/16777216 590874490625/4194304
-3081606596875/16777216 -416213315625/8388608 999894528125/8388608 2887140684375/16777216
-410605696875/2097152 646084890625/4194304 -1085562853125/8388608 823518459375/8388608
-258340828125/2097152 309490009375/2097152 -96679909375/1048576 -1913318203125/16777216
143065121875/16777216 -668708703125/8388608 994801378125/16777216 -978077909375/8388608
54746671875/16777216 929131234375/16777216 -1212822971875/8388608 633435859375/16777216
-79583259375/1048576 1314024815625/8388608 -1592008734375/8388608 501470653125/8388608
-2783876846875/16777216 -136516790625/4194304 475303784375/4194304 748029465625/16777216
-1459245815625/16777216 1171161184375/8388608 -513639709375/8388608 292292553125/4194304
2209966190625/16777216 3118256396875/16777216 -2846707528125/16777216 -1893156784375/16777216
-1410415321875/16777216 54609553125/4194304 -768756240625/4194304 -1523216671875/16777216
1791391978125/16777216 1480905734375/8388608 -259009509375/4194304 -2328171090625/16777216
1522828496875/16777216 -122817009375/8388608 809682884375/8388608 -96466890625/8388608
226365625/262144 -2835840965625/16777216 -127436096875/4194304 2471600015625/16777216
341893959375/16777216 -46426403125/524288 3177423540625/16777216 1476711309375/8388608
2024295734375/16777216 1370660621875/8388608 -1138156021875/16777216 -1260430828125/16777216
-264084159375/2097152 -1671967078125/16777216 2429407653125/16777216 -2364093259375/16777216
222533390625/4194304 1468823865625/16777216 753970034375/4194304 57170746875/1048576
212380153125/16777216 1195907996875/8388608 -98314809375/16777216 -2455838059375/16777216
-2203061065625/16777216 2183211453125/16777216 -1551464871875/8388608 753695971875/4194304
598142928125/16777216 1364499584375/8388608 2541993303125/16777216 -1566360865625/8388608
-447318996875/16777216 -2922532946875/16777216 -489706896875/8388608 -219374821875/4194304
-659303909375/16777216 -1864940859375/16777216 -1564920590625/16777216 -159347053125/2097152
2470948334375/16777216 -29018765625/4194304 -2585335053125/16777216 -325660978125/8388608
-765744303125/8388608 -168813221875/4194304 781566803125/16777216 2967589059375/16777216
97996428125/4194304 -98202465625/1048576 47785153125/1048576 -658921553125/8388608
-1273128521875/16777216 -50351253125/2097152 2404528915625/16777216 546583796875/8388608
368064471875/4194304 698858584375/16777216 -526219828125/16777216 -1527759803125/8388608
315424453125/4194304 52818296875/524288 -655769546875/8388608 2547410859375/16777216
-670620746875/16777216 -916533834375/16777216 829223690625/8388608 -276474128125/8388608
-945513540625/8388608 1611984071875/8388608 -20316553125/16777216 -831811990625/4194304
867647728125/8388608 -245047046875/2097152 815264959375/16777216 2110063159375/16777216
737216790625/4194304 -919149528125/8388608 -3072366628125/16777216 1396872659375/8388608
-3122953159375/16777216 -197456728125/4194304 762349409375/4194304 -1768915371875/16777216
-1635459709375/16777216 -577975971875/4194304 499763440625/8388608 136457134375/1048576
2667220021875/16777216 -398284484375/2097152 31721875/262144 2827717853125/16777216
1152956365625/16777216 -1915310178125/16777216 1588293553125/8388608 -1575649715625/16777216
-971844234375/8388608 -1634958234375/8388608 2811579078125/16777216 326091784375/16777216
2816384265625/16777216 -524601859375/4194304 -989569696875/8388608 337096771875/8388608
1348077459375/16777216 -266840790625/4194304 -819319784375/4194304 1547319946875/16777216
-444076340625/16777216 -191275109375/8388608 72018584375/1048576 739638790625/16777216
1542824684375/8388608 -974840578125/16777216 3187323109375/16777216 -1704333271875/16777216
-697890328125/8388608 1497878584375/16777216 -2261164859375/16777216 -2457005196875/16777216
3332803659375/16777216 -2554037921875/16777216 -279198284375/8388608 -2791332746875/16777216
1934541915625/16777216 279681503125/4194304 -1207446890625/16777216 994306721875/16777216
-405760546875/16777216 -435859890625/4194304 2984877028125/16777216 38051596875/16777216
1518691646875/16777216 -23753309375/1048576 635474759375/16777216 835772203125/4194304
-1734541846875/16777216 1455007959375/16777216 750669896875/8388608 -2403840809375/16777216
-64129728125/524288 621479878125/4194304 233680021875/16777216 -158814753125/2097152
1968641759375/16777216 -165581409375/1048576 2014946040625/16777216 -832552165625/4194304
1141951515625/8388608 726375978125/8388608 -2665303125/65536 414975959375/16777216
-502777046875/8388608 -1148311171875/16777216 -3182041259375/16777216 -6611384375/2097152
920079721875/8388608 -1620335328125/8388608 1476378259375/16777216 3087307909375/16777216
75716071875/4194304 1597892546875/16777216 -3265234709375/16777216 -3262803584375/16777216
-576486709375/4194304 -3231171796875/16777216 -244904609375/4194304 -43241590625/8388608
-574265565625/16777216 -757173328125/4194304 -45727478125/1048576 1649928609375/8388608
-11651628125/262144 96759909375/2097152 -1769806940625/16777216 735317740625/8388608
667341940625/16777216 2988195253125/16777216 842763534375/16777216 -163639553125/2097152
-2881468503125/16777216 -3308513496875/16777216 1441203640625/8388608 180659784375/4194304
833751128125/8388608 -921684375/131072 1668243546875/16777216 910062771875/8388608
2049943484375/16777216 1667491209375/16777216 -3167539684375/16777216 1466236053125/16777216
681861184375/8388608 752778665625/8388608 1800902453125/16777216 3006293134375/16777216
2826508034375/16777216 1379845115625/16777216 738294259375/8388608 -1470890625/524288
-36694990625/524288 1749205878125/16777216 2430193759375/16777216 -664892146875/8388608
-3279590703125/16777216 679041903125/8388608 -199323803125/2097152 -2398187478125/16777216
310689915625/16777216 -198347059375/4194304 727777396875/8388608 1142002715625/16777216
268085384375/8388608 -2196091240625/16777216 1475594596875/8388608 -10877840625/2097152
-383032446875/4194304 3059537678125/16777216 -3038143821875/16777216 544101528125/16777216
775384228125/8388608 1387675340625/8388608 615119709375/16777216 -831346446875/8388608
331322965625/2097152 501448365625/8388608 109182671875/2097152 -8648821875/4194304
-1464452240625/8388608 -1551720490625/16777216 736764659375/16777216 -1370474346875/16777216
-3274389940625/16777216 2314460765625/16777216 1340412128125/8388608 529173453125/16777216
2025987071875/16777216 675958996875/16777216 -184113603125/8388608 222650728125/2097152
700626784375/16777216 701687490625/8388608 -777310078125/4194304 -1482790996875/16777216
823734415625/4194304 1150943671875/16777216 340363603125/8388608 -1657353703125/8388608
-1945007096875/16777216 -2664272328125/16777216 -1612905871875/8388608 -1277332784375/16777216
-346715428125/2097152 -2605849953125/16777216 2605979834375/16777216 2163813278125/16777216
-751385309375/16777216 638706978125/16777216 2989288171875/16777216 462812284375/8388608
-2377913371875/16777216 -1392917859375/8388608 -2762940190625/16777216 -204399584375/16777216
-1662436034375/16777216 2410789840625/16777216 1115424634375/16777216 -143861003125/16777216
1368937228125/8388608 612056909375/8388608 961513528125/16777216 3006876103125/16777216
-1085041115625/8388608 -2131558159375/16777216 -342009071875/4194304 1136767209375/8388608
476471378125/4194304 745283134375/16777216 2204038109375/16777216 1665018859375/8388608
2825553103125/16777216 132072778125/8388608 9196690625/1048576 1038533940625/8388608
-80666078125/2097152 181636846875/1048576 -386717515625/16777216 1257330315625/16777216
-317034334375/2097152 -257993084375/4194304 -633459621875/16777216 467936140625/4194304
-680478125/8388608 -64847371875/8388608 452607121875/8388608 3304527565625/16777216
21712628125/2097152 360766065625/16777216 -661772971875/16777216 -2542904809375/16777216
606334965625/16777216 409902634375/2097152 542722040625/16777216 936672559375/16777216
-307219596875/2097152 -826938759375/16777216 -977642509375/8388608 -31792328125/524288
-802770659375/8388608 1527356128125/16777216 3289626490625/16777216 -392406009375/4194304
-347557571875/8388608 -2603533703125/16777216 2690377846875/16777216 -2103352890625/16777216
-2660967971875/16777216 501325340625/16777216 1458866878125/8388608 -1101294796875/8388608
413991615625/8388608 2024430759375/16777216 49415878125/4194304 135395496875/8388608
105436840625/16777216 2834884515625/16777216 765694771875/16777216 2868939821875/16777216
1101545421875/16777216 1595923334375/16777216 183110709375/2097152 12704709375/262144
-458045390625/16777216 1835457346875/16777216 -143798821875/4194304 2527070984375/16777216
-1885461540625/16777216 1340362546875/8388608 -374306028125/16777216 1093159859375/8388608
2524842278125/16777216 1423326878125/16777216 -12964203125/8388608 2369724815625/16777216
833337671875/4194304 -391881840625/8388608 1036293965625/8388608 1322782196875/16777216
1899345259375/16777216 -672508290625/8388608 -129698328125/4194304 109997765625/4194304
2944101778125/16777216 275712209375/2097152 -2666173940625/16777216 930414303125/8388608
15359621875/262144 199993340625/4194304 -3021054796875/16777216 -1502935678125/16777216
1691356928125/16777216 2500154909375/16777216 1671133290625/16777216 -1221189096875/16777216
-680225790625/16777216 -2447249865625/16777216 1610400359375/8388608 1617935121875/8388608
-3182955246875/16777216 2884384165625/16777216 -807074746875/8388608 2836938678125/16777216
-822303653125/8388608 -328074953125/4194304 -1830036196875/16777216 2904009046875/16777216
-1811182771875/16777216 -1973421259375/16777216 1749135340625/16777216 689669953125/16777216
3209237271875/16777216 -2509065628125/16777216 -1053385653125/16777216 -2082100771875/16777216
648616559375/8388608 2325025103125/16777216 -153179196875/2097152 96902540625/4194304
-757904834375/8388608 -1642816365625/16777216 -854265996875/8388608 -745638565625/4194304
1091033334375/16777216 -11626865625/8388608 2652876634375/16777216 1203127340625/8388608
854368059375/8388608 928729803125/16777216 2050443484375/16777216 -225320028125/16777216
405311896875/4194304 -1256802034375/8388608 -3345298484375/16777216 1545089453125/8388608
-3059503909375/16777216 699084384375/16777216 23220009375/524288 -1441417903125/8388608
115176853125/2097152 -109057496875/8388608 3260448840625/16777216 -809864321875/16777216
8114028125/8388608 86570015625/2097152 -137856303125/16777216 -1795720646875/16777216
818569003125/8388608 -913910753125/16777216 3043087103125/16777216 -975235540625/16777216
14948796875/131072 -97499259375/8388608 3256135584375/16777216 149743284375/1048576
-2336955946875/16777216 1561111571875/8388608 -1795433528125/16777216 1395280415625/16777216
-1880025046875/16777216 -2220928878125/16777216 2340722165625/16777216 1797106671875/16777216
639074840625/16777216 -1735749203125/16777216 1072202409375/16777216 -753424271875/8388608
-1076633046875/16777216 2185662259375/16777216 1342769528125/16777216 257327628125/8388608
224636646875/2097152 -73914890625/1048576 2011845496875/16777216 393466571875/2097152
-1762895084375/16777216 810995940625/8388608 -1151800946875/16777216 1576579953125/8388608
-3271097990625/16777216 -808687515625/16777216 -344453784375/4194304 88886184375/524288
-1124295184375/8388608 -445267859375/8388608 208417496875/1048576 -2779199853125/16777216
1649430159375/16777216 -2627596428125/16777216 505607378125/8388608 2224022665625/16777216
2802931484375/16777216 -922665184375/16777216 194752359375/8388608 38289821875/262144
-482977765625/16777216 -217772009375/4194304 -915532753125/16777216 1251137546875/8388608
853202090625/8388608 -204827346875/2097152 373166859375/2097152 350076190625/16777216
1383808859375/8388608 -1701781578125/16777216 -624988740625/4194304 261696240625/2097152
1815589584375/16777216 -2409482334375/16777216 -1307434428125/16777216 1693766265625/16777216
1514633471875/8388608 3286967603125/16777216 474522496875/16777216 -1171776696875/16777216
-1242719884375/8388608 2761559375/32768 -3039725615625/16777216 1969125928125/16777216
1375936384375/16777216 -365276515625/4194304 352520690625/8388608 -1936275709375/16777216
307881790625/16777216 932367346875/8388608 -1808833440625/16777216 -243797065625/8388608
-371356459375/2097152 -801184184375/4194304 -1012350346875/8388608 -1729136115625/16777216
-181935896875/2097152 -83773140625/4194304 -170979215625/4194304 1918679803125/16777216
617301846875/8388608 3036406146875/16777216 3196032221875/16777216 -1054087353125/8388608
19919684375/1048576 -1459204665625/8388608 3275335096875/16777216 993517596875/16777216
1382503878125/16777216 1568121234375/16777216 443965403125/16777216 -743629653125/8388608
-1531124884375/16777216 288720434375/4194304 -97431290625/16777216 -148416609375/8388608
-1167220021875/8388608 1395572903125/8388608 2566782565625/16777216 224341015625/16777216
2394503940625/16777216 306256009375/8388608 1840077634375/16777216 189285665625/8388608
-2782516853125/16777216 -1170791003125/16777216 1467671621875/8388608 2001750803125/16777216
1517105296875/8388608 1568223959375/16777216 1449517290625/8388608 1664464621875/8388608
724481859375/8388608 119167334375/1048576 438776015625/16777216 360773790625/2097152
-1842175040625/16777216 641081596875/8388608 -2669211953125/16777216 1344524284375/8388608
-310223721875/8388608 -2409665078125/16777216 926731746875/16777216 137982090625/16777216
341279603125/2097152 2260055853125/16777216 -845082921875/8388608 -1617848209375/16777216
-52015609375/262144 -3180355215625/16777216 -2811436784375/16777216 492709909375/4194304
2862795946875/16777216 1404269709375/8388608 1213119546875/8388608 -605114859375/8388608
83687403125/4194304 -459223803125/16777216 -199363040625/2097152 886521659375/8388608
2172663178125/16777216 2369253696875/16777216 328884109375/8388608 3209799103125/16777216
296112659375/4194304 -976331378125/16777216 -113980046875/16777216 354804665625/2097152
1279727353125/16777216 48921059375/262144 -248501090625/2097152 -851492971875/16777216
-1205069590625/8388608 452516265625/8388608 1557405834375/16777216 -1416327446875/8388608
-1582735165625/16777216 315410565625/2097152 -769878284375/8388608 -83937134375/2097152
125827021875/2097152 -1374149446875/16777216 58096921875/4194304 1704109828125/16777216
2286223253125/16777216 3155815259375/16777216 -685480609375/4194304 -2324270246875/16777216
-667579528125/8388608 953372821875/8388608 447695534375/4194304 -482835415625/16777216
-1584193228125/16777216 -584305215625/4194304 585698271875/16777216 -93577734375/524288
-87707440625/8388608 -760892628125/8388608 256084728125/4194304 381928665625/4194304
1469106371875/16777216 -106819965625/16777216 -793065615625/4194304 1372215053125/8388608
-1676029990625/8388608 -832787471875/16777216 -2771849321875/16777216 -1135438259375/16777216
-407515559375/8388608 1182173896875/16777216 3073933996875/16777216 771080528125/16777216
-850946921875/16777216 -1065378346875/8388608 -1000134715625/8388608 -1392675246875/8388608
-1214049721875/16777216 -2784332428125/16777216 -2281759803125/16777216 2432825403125/16777216
-1802203515625/16777216 -1981777065625/16777216 112588459375/16777216 355983440625/16777216
-261562209375/16777216 1427107853125/8388608 -77613134375/1048576 953330690625/8388608
1526492046875/8388608 90660346875/16777216 -2994465721875/16777216 389176684375/8388608
225203484375/16777216 -397340625/131072 -1885536634375/16777216 -2943146890625/16777216
-1599398753125/16777216 33437565625/262144 -556500859375/4194304 -24263234375/16777216
-22048859375/8388608 2518035003125/16777216 1013260059375/8388608 80416703125/2097152
-635939665625/8388608 -570884446875/4194304 260027315625/8388608 1430681453125/16777216
-163059640625/8388608 -11687396875/131072 -1110019115625/8388608 -9369453125/131072
-171040884375/16777216 1074408353125/8388608 -1136490334375/8388608 -1102232396875/16777216
-3221029415625/16777216 927016296875/16777216 3160766609375/16777216 -423706896875/4194304
529861159375/16777216 -31898115625/4194304 -2996430890625/16777216 1511013715625/16777216
7340140625/524288 452713734375/8388608 606340665625/8388608 2685665603125/16777216
-740699515625/4194304 1285232703125/16777216 3150356021875/16777216 215705534375/4194304
209185353125/1048576 538664765625/8388608 -126632959375/4194304 -1140625703125/8388608
-1311598709375/16777216 126565521875/8388608 1569828809375/8388608 -1317321309375/16777216
-2632075721875/16777216 -1500767853125/16777216 -1396004540625/8388608 -2457097259375/16777216
-484418509375/16777216 1097555303125/16777216 441579271875/16777216 67408703125/1048576
-3085837646875/16777216 -238513778125/16777216 -351824778125/16777216 -852845565625/8388608
-86656896875/8388608 -684390309375/4194304 2464267315625/16777216 -86735121875/2097152
-1695148509375/16777216 -938244871875/8388608 -1653121440625/8388608 813590728125/16777216
-2836124296875/16777216 482639828125/4194304 -2218053996875/16777216 -99621115625/8388608
1289652109375/8388608 -274327709375/4194304 -1488655371875/16777216 3260082678125/16777216
-669841059375/8388608 -196028978125/16777216 1507696875/262144 1619256540625/8388608
200681021875/2097152 -614731321875/4194304 1609321021875/8388608 -390464740625/8388608
3005191428125/16777216 -1076786203125/16777216 541883196875/8388608 27676515625/8388608
-138595878125/4194304 -1188286121875/8388608 2499228253125/16777216 234742334375/4194304
1556298915625/8388608 -2229325965625/16777216 -1409212390625/8388608 1957080653125/16777216
-3017278896875/16777216 501657134375/4194304 22989296875/8388608 -171504565625/8388608
925911734375/16777216 -641446334375/16777216 1587219634375/16777216 -42875115625/4194304
-678525253125/16777216 15643340625/524288 2812730659375/16777216 -233141659375/8388608
3304650003125/16777216 169657015625/4194304 -2477783659375/16777216 -149309809375/2097152
-1086530465625/8388608 -671344078125/8388608 -1336289628125/8388608 -1652643559375/16777216
-1324878646875/16777216 -273551759375/16777216 608493490625/8388608 -907381371875/8388608
-507480734375/4194304 -429430521875/16777216 -1526610490625/8388608 1096390625/32768
-2849428240625/16777216 -2030807015625/16777216 -149961409375/2097152 1162152584375/16777216
115750246875/8388608 220247615625/16777216 -1524518365625/8388608 557217740625/4194304
-2347258559375/16777216 -421623603125/16777216 -287604603125/8388608 -383910190625/2097152
-733091084375/4194304 -582928365625/16777216 -948182565625/8388608 -341705378125/8388608
-112292234375/1048576 -488798371875/16777216 -1475070359375/8388608 -1468171053125/16777216
1219385784375/16777216 1254935078125/16777216 2630354109375/16777216 38248209375/524288
-135384746875/8388608 712594715625/16777216 -2170855546875/16777216 -3283168121875/16777216
939005765625/16777216 -448793978125/16777216 1314527834375/8388608 1727590934375/16777216
1510558065625/16777216 -3198220690625/16777216 -2703765903125/16777216 1932822834375/16777216
-1068510371875/16777216 -1230399753125/16777216 -201237428125/16777216 -501052953125/4194304
-1338077346875/16777216 -1398303103125/8388608 -1240955859375/8388608 79070359375/16777216
-703492453125/16777216 1602578134375/8388608 -1477097678125/8388608 -514648846875/16777216
-1625402521875/16777216 1185889578125/8388608 -1523990253125/8388608 -952366353125/8388608
690004103125/4194304 176020240625/8388608 -3265793421875/16777216 -478392859375/8388608
-3180864834375/16777216 -306135815625/8388608 -1066504634375/8388608 -1983670303125/16777216
-1776878778125/16777216 1274816903125/8388608 207017409375/4194304 460759503125/4194304
-509354403125/4194304 -841888596875/8388608 -85229421875/4194304 263735615625/8388608
-2573698790625/16777216 1083202696875/8388608 732107721875/16777216 438831259375/16777216
-429436953125/16777216 242714953125/2097152 710194990625/8388608 1059963715625/16777216
279070421875/4194304 318861084375/16777216 -3054797003125/16777216 -2740663571875/16777216
-2623975184375/16777216 14532915625/16777216 -1207228871875/8388608 -217282484375/2097152
32897565625/1048576 -1178715303125/8388608 -3079381790625/16777216 -1723946946875/16777216
247872315625/4194304 1184842434375/8388608 422628803125/8388608 -1238640846875/16777216
-51418203125/524288 -3087140409375/16777216 82164115625/2097152 220077396875/2097152
-971132828125/8388608 -2245747378125/16777216 58266121875/8388608 1673540409375/8388608
1611583796875/16777216 731509365625/16777216 622965296875/4194304 412920065625/2097152
-138975640625/16777216 46053303125/8388608 -681030159375/16777216 -4834240625/262144
176624971875/2097152 3352241853125/16777216 -920024165625/16777216 391260709375/8388608
494739040625/8388608 -435496390625/4194304 400106053125/2097152 -597213796875/4194304
4473603125/524288 2780849978125/16777216 2440011753125/16777216 -198518534375/16777216
1399032096875/8388608 -182969271875/2097152 318817721875/16777216 -1444173678125/16777216
-20590678125/8388608 -3095133384375/16777216 3081457765625/16777216 81195971875/1048576
-1251923234375/16777216 820562046875/8388608 -1685016584375/16777216 -3340398759375/16777216
-1738883071875/16777216 -593695259375/4194304 -2003436634375/16777216 204849653125/16777216
-1171847784375/16777216 407363421875/16777216 -43297984375/8388608 232311496875/8388608
-754371984375/8388608 2087313215625/16777216 -15341571875/16777216 72244946875/524288
-674780590625/16777216 1673943290625/8388608 1178390996875/8388608 776674165625/8388608
40962303125/8388608 133369690625/4194304 1579218259375/8388608 2089140628125/16777216
543318565625/4194304 567627459375/16777216 2826361515625/16777216 -1192018303125/16777216
682412190625/8388608 584988746875/16777216 2952327490625/16777216 -422370134375/8388608
-62446153125/8388608 1641489596875/16777216 -621704009375/16777216 133482659375/1048576
300666378125/2097152 -1377675890625/8388608 1153866440625/16777216 -360361534375/8388608
-784873715625/4194304 -1078362509375/8388608 -766734921875/4194304 114312003125/4194304
707407321875/16777216 697134375/8192 130677671875/4194304 -2285680246875/16777216
3326828465625/16777216 -70403978125/1048576 -206233890625/2097152 163896940625/1048576
161255078125/8388608 2668455778125/16777216 314102059375/4194304 -2713483571875/16777216
26995859375/2097152 1327665015625/8388608 2345705421875/16777216 41672296875/262144
122085490625/1048576 476207753125/4194304 -22241309375/262144 -2928500728125/16777216
1857757615625/16777216 -1904155415625/16777216 658940159375/8388608 -518974215625/16777216
-259034271875/16777216 -1121745246875/16777216 -440583334375/4194304 -893651721875/8388608
-1773050828125/16777216 2012405059375/16777216 1570219709375/8388608 -419141715625/2097152
2789588884375/16777216 195432971875/2097152 -291409346875/2097152 178767959375/2097152
-363986184375/4194304 -694014921875/8388608 128361028125/8388608 1131084065625/8388608
24543409375/8388608 2077637309375/16777216 -771892565625/4194304 2137467203125/16777216
413147790625/4194304 595086846875/8388608 401559203125/8388608 690927559375/16777216
-1982357884375/16777216 -928182921875/8388608 599487634375/16777216 122486090625/8388608
205756140625/8388608 1366572834375/16777216 -917101540625/8388608 133427796875/2097152
-1464636296875/8388608 -980399103125/16777216 -1047578896875/8388608 -1258141034375/8388608
-87068284375/524288 -443040665625/4194304 1028251403125/8388608 410234721875/16777216
-2618184365625/16777216 1884119790625/16777216 299307328125/2097152 -2657641328125/16777216
-1772001415625/16777216 -2904144546875/16777216 -270320953125/2097152 2851948515625/16777216
1522816521875/8388608 621933115625/8388608 -1166036384375/16777216 1086250521875/8388608
-2159592590625/16777216 -843746478125/16777216 591943765625/16777216 -109489640625/8388608
3320007478125/16777216 348146796875/2097152 -1105816359375/16777216 389697103125/2097152
-499817921875/4194304 -2170236309375/16777216 723439821875/8388608 -202989909375/2097152
-43573765625/2097152 -717263884375/4194304 38132790625/1048576 -1117913440625/16777216
695445659375/16777216 -582394971875/8388608 44796709375/4194304 -910524103125/8388608
14913484375/524288 -1445496634375/8388608 2521329109375/16777216 -702007015625/4194304
5230815625/131072 -439251209375/16777216 853915290625/16777216 -354246159375/2097152
107204790625/16777216 2567506359375/16777216 580855296875/16777216 -1079642115625/16777216
383579834375/8388608 2605392971875/16777216 -1386791565625/8388608 661240653125/4194304
2617424409375/16777216 316147071875/16777216 -724169765625/16777216 -1146754190625/16777216
-384063584375/8388608 -1801848290625/16777216 742717021875/8388608 40817603125/2097152
1454288759375/8388608 1389942328125/8388608 140512040625/16777216 -366497565625/4194304
871698884375/8388608 -156344553125/16777216 -1304269128125/8388608 1808749428125/16777216
-3011710878125/16777216 568598846875/16777216 -1262884990625/16777216 -2993402040625/16777216
1666542684375/16777216 4591159375/4194304 -1452197578125/8388608 -647772271875/8388608
1107423053125/16777216 -1999632009375/16777216 -2955606290625/16777216 14491953125/131072
2144670778125/16777216 2893503715625/16777216 5386634375/1048576 899280290625/8388608
-1349693540625/16777216 -595879015625/16777216 -2626772315625/16777216 -2367936921875/16777216
-2824229728125/16777216 -1042971696875/16777216 2522882146875/16777216 1512690009375/8388608
-699788896875/4194304 3261869646875/16777216 -156878328125/1048576 -2821606559375/16777216
846811140625/16777216 -1988797615625/16777216 -2408629403125/16777216 -885681471875/8388608
248626596875/4194304 -254718696875/16777216 1284621875/8388608 -626793796875/4194304
288452240625/16777216 -756127871875/8388608 -229964090625/4194304 3119394165625/16777216
2440805359375/16777216 2761936653125/16777216 -69820803125/1048576 330234853125/8388608
-3291704221875/16777216 1260001946875/8388608 -15253140625/16777216 -424578428125/8388608
-40421009375/8388608 552498484375/4194304 717434965625/16777216 -2540835790625/16777216
2420456403125/16777216 386691071875/2097152 -47111984375/16777216 -99410646875/2097152
1238178228125/16777216 -1761949496875/16777216 311708284375/8388608 1875980834375/16777216
82497246875/524288 -213378921875/2097152 1051017871875/16777216 -2949628809375/16777216
234815071875/8388608 24652890625/2097152 -1633218715625/8388608 -167289371875/1048576
-3140944890625/16777216 -75285084375/16777216 -502670003125/8388608 -1404304728125/16777216
3034027709375/16777216 592021859375/4194304 -720255221875/8388608 -1025857084375/8388608
1204438465625/8388608 -3144009253125/16777216 95752440625/16777216 215479103125/4194304
-1536436953125/16777216 -1967673803125/16777216 2528912634375/16777216 2692464696875/16777216
1754556353125/16777216 1508478690625/8388608 -2761466271875/16777216 6709878125/4194304
651944165625/16777216 -1010028034375/8388608 1086948278125/8388608 -201213978125/1048576
692013403125/16777216 800907665625/4194304 -233570190625/8388608 -2786600571875/16777216
2288731915625/16777216 -386960259375/16777216 114283428125/8388608 -607648503125/8388608
886674203125/16777216 984602178125/8388608 -2695010071875/16777216 -49990828125/8388608
-361533178125/4194304 99100609375/1048576 -3142858021875/16777216 -684028940625/4194304
-3303465253125/16777216 -1063766734375/16777216 108358696875/16777216 1637472465625/16777216
-208561809375/4194304 2436012184375/16777216 -2629642296875/16777216 -111327865625/8388608
3009314609375/16777216 -317685446875/16777216 -393745565625/4194304 -43374803125/524288
-2807983128125/16777216 -484972090625/8388608 -2380821890625/16777216 1649812896875/8388608
-1079139540625/16777216 128541696875/1048576 -784442359375/16777216 -258051490625/4194304
-1224066771875/16777216 1538109121875/16777216 1613939184375/8388608 -508012165625/16777216
1635900653125/8388608 158263703125/2097152 -1379821240625/8388608 1550218946875/8388608
23175846875/2097152 -2879124746875/16777216 832282309375/4194304 1606296146875/8388608
441008146875/4194304 -1397053565625/16777216 -551147809375/4194304 1865978553125/16777216
-876064503125/8388608 237682128125/8388608 -49097146875/524288 1514187953125/16777216
-5027134375/4194304 -155983559375/4194304 -2864674765625/16777216 1241244746875/16777216
-3316892446875/16777216 -481278409375/16777216 828492440625/16777216 137135053125/2097152
-114529303125/1048576 694039590625/4194304 -917723578125/8388608 576313978125/8388608
-1099245884375/16777216 755192365625/8388608 -2031898984375/16777216 -1381193440625/8388608
-3339499696875/16777216 1964968315625/16777216 -1461321521875/16777216 172658796875/4194304
-2169720521875/16777216 -385772946875/4194304 2198527796875/16777216 2545313778125/16777216
-2096211496875/16777216 -323064059375/8388608 1610643834375/8388608 531087946875/8388608
-1221791115625/16777216 -196382546875/2097152 -1804925665625/16777216 791343996875/8388608
-1057686696875/8388608 -3281037853125/16777216 -219071965625/4194304 -2526099640625/16777216
563274971875/4194304 517382034375/4194304 486384440625/16777216 813660265625/4194304
3073555440625/16777216 -2450557565625/16777216 101367421875/16777216 -2570968428125/16777216
-3157350346875/16777216 1852694065625/16777216 -466809990625/4194304 -260130171875/8388608
659003203125/16777216 2440825821875/16777216 569076928125/4194304 1699695609375/16777216
814208821875/8388608 -1267816965625/16777216 -714719978125/8388608 -713628125/2097152
-3299225765625/16777216 3184892109375/16777216 -3107539090625/16777216 -658696384375/4194304
-1392549515625/8388608 1106360103125/16777216 1334898790625/8388608 325095328125/16777216
274884290625/4194304 -2273912040625/16777216 1232336521875/8388608 767885959375/16777216
159363090625/4194304 -2698657028125/16777216 36842809375/1048576 -1492445021875/16777216
1155495409375/16777216 24507109375/131072 -1211554890625/8388608 -3246744859375/16777216
1013144034375/8388608 -1681088403125/16777216 653478053125/16777216 -1549370009375/16777216
324884546875/16777216 107233321875/2097152 60787915625/524288 -846587521875/16777216
-1944638428125/16777216 2852547415625/16777216 -1023957059375/16777216 -2647415640625/16777216
108639340625/1048576 2028547946875/16777216 -457936578125/16777216 36271890625/8388608
1408305296875/16777216 104859565625/4194304 -106083265625/4194304 3254942290625/16777216
315800496875/16777216 -821962978125/16777216 -206146003125/16777216 -431453290625/16777216
3327654184375/16777216 -2112652640625/16777216 3038479028125/16777216 -1310250421875/16777216
